,Address,Bedrooms & Bathrooms,Date & Time Stamp,Latitude,Listing Title,Longitude,Map Accuracy,Price,Title Header,URL
98,N/A,1BR / 1Ba,2017-11-13T16:57:07-0600,44.848172,Don't wait for winter!! Get cozy in your new home!!,-93.245044,5,$970,/ 1br - 755ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/dont-wait-for-winter-get-cozy/6385797301.html
99,N/A,1BR / 1Ba,2017-11-07T15:41:01-0600,44.959324,Quiet modern 1 bdrm with great Uptown location available January 1,-93.292165,5,$1245,/ 1br - 566ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/quiet-modern-1-bdrm-with/6377849134.html
100,N/A,1BR / 1Ba,2017-11-07T15:35:09-0600,44.945088,Classic Uptown 1 bdrm on top floor in Lyn-Lake,-93.288581,5,$975,/ 1br - 750ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/classic-uptown-1-bdrm-on-top/6377840853.html
101,602 N 1st St,1BR / 1Ba,2017-11-13T16:56:46-0600,44.988640,Top Floor Nordic Style Living w/ Incredible Skyline Views - Avail NOW!,-93.273675,10,$1425,/ 1br - 429ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/top-floor-nordic-style-living/6385796839.html
102,1798 Magnolia Lane,2BR / 1.5Ba,2017-10-21T12:02:28-0500,44.997870,Live by the lake!  Includes a 2 car garage,-93.436790,7,$1660,/ 2br - 1382ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/live-by-the-lake-includes-2/6355187912.html
103,N/A,2BR / 1Ba,2017-11-13T16:54:33-0600,44.959454,Updated 2 bdrm available near downtown/uptown,-93.291457,5,$1295,/ 2br - 705ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/updated-2-bdrm-available-near/6385793927.html
104,N/A,1BR / 1Ba,2017-11-13T16:54:31-0600,44.894811,Beautifully Updated 1BR Apartment Home at Chasewood Gates!,-93.429580,5,$1095,/ 1br - 715ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/beautifully-updated-1br/6385793901.html
105,901 Xenia Ave South,1BR / 1Ba,2017-11-13T16:54:10-0600,44.972679,"Luxury, Location, and Convenience!",-93.352058,5,$1550,/ 1br - 740ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/luxury-location-and/6385793422.html
106,315 7th Ave. N.,1BR / 1Ba,2017-11-13T16:54:09-0600,44.986490,Walk to everything in the North Loop. Expertly-designed alcove!,-93.277962,5,$1790,/ 1br - 642ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/walk-to-everything-in-the/6385793394.html
107,618 Washington Ave N,1BR / 1Ba,2017-11-13T16:53:55-0600,44.987000,Live in the Heart of North Loop in this 1 + Den!,-93.276013,10,$2100,/ 1br - 921ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/live-in-the-heart-of-north/6385793077.html
108,1324 Eagle Creek Blvd,2BR / 1Ba,2017-11-13T16:52:49-0600,44.792961,Updated Two Bedroom Apartment at White Pines!,-93.506815,10,$1065,/ 2br - 950ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/updated-two-bedroom-apartment/6385791644.html
109,N/A,1BR / 1Ba,2017-11-13T16:52:48-0600,44.779300,"Playground, Controlled access entry, Cats Welcome, Air conditioning",-93.519700,22,$905,/ 1br - 630ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/playground-controlled-access/6385791626.html
110,N/A,2BR / 2Ba,2017-11-13T16:52:22-0600,44.892960,Convenient Location - Split 2BR Floorplan at The Chase!,-93.432945,10,$1795,/ 2br - 947ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/convenient-location-split-2br/6385791052.html
111,1798 Magnolia Lane,3BR / 2.5Ba,2017-10-21T12:03:41-0500,44.997248,Live by the lake!  3 Bedroom Townhome with a 2 car garage,-93.437455,5,$1799,/ 3br - 1434ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/live-by-the-lake-3-bedroom/6355189791.html
112,6426 City West Parkway ,2BR / 2Ba,2017-11-11T16:19:38-0600,44.887549,"1/2 OFF FIRST MONTHS RENT! TOP FLOOR, VAULTED CEILING",-93.417691,15,$1434,/ 2br - 1094ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/1-2-off-first-months-rent-top/6383242365.html
113,14030 Chestnut Dr,2BR / 1Ba,2017-10-16T15:27:51-0500,44.851699,"One floor plan left, Ask about move in specials. Newly renovated",-93.454601,5,$1467,/ 2br - 880ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/one-floor-plan-left-ask-about/6348782484.html
114,6922 Meadowbrook Blvd,2BR / 1Ba,2017-11-13T16:49:06-0600,44.928623,Spacious 2 bedroom/1 bathroom Townhome $1350/mo,-93.367503,5,$1350,/ 2br - 1150ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/spacious-2-bedroom-1-bathroom/6385786687.html
115,10275 Greenbrier RoadÂ ,2BR / 2Ba,2017-10-21T09:48:21-0500,44.952720,"THE Dog-Friendly Apt Community, Just Minutes from EVERYTHING!",-93.411542,5,$1450,/ 2br - 1120ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/the-dog-friendly-apt/6354985398.html
116,5200 West 102nd St,2BR / 2Ba,2017-11-13T16:46:34-0600,44.818716,"Call Today, Short Drive to Downtown, Tanning Salon",-93.353775,10,$1450,/ 2br - 1060ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/call-today-short-drive-to/6385783303.html
117,1798 Magnolia Lane,3BR / 2.5Ba,2017-10-28T10:59:30-0500,44.998037,"3 Bedroom, 2.5 Bathroom Plus 2 Car Garage Townhome!",-93.436725,7,$1840,/ 3br - 1434ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/3-bedroom-25-bathroom-plus-2/6364452071.html
118,428 Se 13th Ave,2BR / 2Ba,2017-11-13T16:43:32-0600,45.000897,Sign a lease today! We are offering for 2018-2019!,-93.261189,10,$1100,/ 2br - ,https://minneapolis.craigslist.org/hnp/apa/d/sign-lease-today-we-are/6385779193.html
119,1740 Portland Ave S,2BR / 2Ba,2017-11-03T17:43:56-0500,44.973441,Portland Tower! 1 Block from Skyway Entrance!,-93.264054,20,$2295,/ 2br - 1118ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/portland-tower-1-block-from/6372743858.html
120,127 E. 59th StreetÂ  at Nicollet Ave,2BR / 1Ba,2017-11-13T16:13:54-0600,44.895642,"2 Bed 1 Bath - Convenient Access To Stairways, On-Site Management",-93.276682,5,$1145,/ 2br - 860ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/2-bed-1-bath-convenient/6385738440.html
121,Promenade Ave at Yankee Doodle,1BR / 1Ba,2017-11-13T16:22:57-0600,44.832607,Cozy 1 Bedroom at CityVue Apts #405 *This One Will Go Fast!*,-93.153055,5,$1325,/ 1br - 681ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/cozy-1-bedroom-at-cityvue/6385751073.html
122,15111 Greenhaven Dr.,2BR / 2Ba,2017-10-30T20:50:28-0500,44.729543,2 Bedroom / 2 Bath Apartment in Burnsville,-93.291034,10,$1175,/ 2br - 1100ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/2-bedroom-2-bath-apartment-in/6367697644.html
123,2525 Williams DriveÂ ,2BR / 1Ba,2017-11-13T16:30:08-0600,44.770483,I've Got 99 Problems But My Apartment Isnt 1!,-93.310867,5,$1145,/ 2br - 990ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/ive-got-99-problems-but-my/6385760854.html
124,38th Ave S. at 39th St. S,2BR / 1Ba,2017-11-13T16:29:29-0600,44.932411,Single Family House for Rent in South Minneapolis,-93.217873,15,$1550,/ 2br - 800ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/single-family-house-for-rent/6385759944.html
125,5944 Woodland Cir,4BR / 4Ba,2017-11-13T16:27:35-0600,44.895816,Lovely 4BR 4BA Home for Rent in Minnetonka Schools!,-93.483395,10,$2895,/ 4br - 2634ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/lovely-4br-4ba-home-for-rent/6385757103.html
126,N/A,4BR / 2Ba,2017-11-13T16:18:13-0600,44.761500,WHY RENT when you can BUY! Low down / no down available,-93.343400,0,N/A,4br - ,https://minneapolis.craigslist.org/dak/apa/d/why-rent-when-you-can-buy-low/6385744373.html
127,Villa Way at Vernon Ave.,3BR / 0Ba,2017-11-13T16:24:51-0600,44.906712,"3 bedroom 1 Month Free with 12 + Lease, Heat & Water Paid.",-93.358598,5,$2150,/ 3br - 1800ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/3-bedroom-1-month-free-with/6385753857.html
128,315 7th Ave. N.,1BR / 1Ba,2017-10-20T16:51:36-0500,44.986490,"Newest, coolest convertible apartment in The North Loop Available Now!",-93.277962,5,$1495,/ 1br - 523ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/newest-coolest-convertible/6354308023.html
129,N/A,4BR / 2Ba,2017-10-17T08:36:42-0500,44.589400,Why rent when you can purchase. No Money down available,-93.383600,0,N/A,4br - ,https://minneapolis.craigslist.org/dak/apa/d/why-rent-when-you-can/6349522287.html
130,N/A,4BR / 2Ba,2017-10-31T09:45:11-0500,44.749700,Why rent when you can purchase. Low and no down available,-93.202900,0,N/A,4br - ,https://minneapolis.craigslist.org/dak/apa/d/why-rent-when-you-can/6368130615.html
131,10670 BRUNSWICK RD,1BR / 1Ba,2017-11-09T13:40:19-0600,44.809849,HUGE Walk-In Closet! Updated Interiors & Appliances!,-93.361150,10,$1045,/ 1br - 800ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/huge-walk-in-closet-updated/6380355227.html
132,N/A,1BR / 1Ba,2017-11-02T15:03:26-0500,N/A,Caretaker needed - Looking for strong and personable leaser,N/A,N/A,$500,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/caretaker-needed-looking-for/6371157175.html
133,N/A,1BR / 1Ba,2017-11-02T16:26:14-0500,45.019200,Terrific Hardwood Floored unit in Northeast- 1118 Lowry NE,-93.240100,0,$900,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/terrific-hardwood-floored/6371274137.html
134,N/A,2BR / 1Ba,2017-11-03T15:49:15-0500,44.970200,Spacious 2B -Right in Center of Uptown-2509 Dupont,-93.304700,0,$1100,/ 2br - ,https://minneapolis.craigslist.org/hnp/apa/d/spacious-2b-right-in-center/6372588199.html
135,N/A,1BR / 1Ba,2017-11-02T16:35:49-0500,44.935762,My Favorite Corner in Uptown -Blocks to Calhoun-3611 Bryant Ave,-93.286114,5,$925,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/my-favorite-corner-in-uptown/6371287056.html
136,N/A,1BR / 1Ba,2017-11-02T16:30:34-0500,44.959818,Wonderful -Classic Hardwood- Wedge/Uptown -Smoke free!--2222 Harriet,-93.285599,7,$925,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/wonderful-classic-hardwood/6371279976.html
137,N/A,1BR / 1Ba,2017-11-02T16:28:34-0500,44.959089,Wonderful -Classic Hardwood- 12/1-Smoke free! --2310 Harriet,-93.285427,5,$925,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/wonderful-classic-hardwood-12/6371277306.html
138,N/A,0BR / 1Ba,2017-11-06T15:48:38-0600,44.953213,Studio- So Mpls Best Deal!-Sharp carpeted Garden Level-2709 Park,-93.264999,7,$695,N/A,https://minneapolis.craigslist.org/hnp/apa/d/studio-so-mpls-best-deal/6376473326.html
139,N/A,1BR / 1Ba,2017-11-01T14:51:07-0500,N/A,1/2 off 1st Month-Renovated Kit w/Dishwasher-Super Uptown- 2211 Colfax,N/A,N/A,$905,/ 1br - 625ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/1-2-off-1st-month-renovated/6369783802.html
140,N/A,2BR / 0Ba,2017-10-24T14:10:50-0500,44.970200,Super Deal! 1/2 off 1st month!  2nd Floor Walkout- Wedge - 2122 Grand,-93.304700,0,$995,/ 2br - ,https://minneapolis.craigslist.org/hnp/apa/d/super-deal-1-2-off-1st-month/6359324925.html
141,N/A,1BR / 1Ba,2017-10-26T14:27:53-0500,44.957336,1/2 Off 1st Month Rent!!-Spacious Carpeted Garden  - 2509 Dupont,-93.293129,0,$905,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/1-2-off-1st-month-rent/6362099137.html
142,N/A,1BR / 1Ba,2017-11-02T16:22:00-0500,44.967300,Wow! 1/2 Off 1st Month!- DOGS OK!  Super Home-Eat Street-1910 1st,-93.282800,0,$865,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/wow-1-2-off-1st-month-dogs-ok/6371268390.html
143,1401 Namekagon St,2BR / 1Ba,2017-11-13T16:19:41-0600,44.955187,Live In A Community With A Lot Of Perks! Affordable 2 Bedroom Apt Home,-92.729266,5,$1000,/ 2br - 918ft2 - ,https://minneapolis.craigslist.org/wsh/apa/d/live-in-community-with-lot-of/6385746563.html
144,Village Lane,2BR / 2Ba,2017-10-16T12:19:53-0500,44.828800,***2005 Built 2BR+Den 2BA 2nd Story Corner Condo in Bloomington**,-93.311800,22,$1695,/ 2br - 1417ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/2005-built-2brden-2ba-2nd/6348471732.html
145,2835 Rice Street,1BR / 1Ba,2017-10-17T11:40:58-0500,45.026177,"â†’ 1 Bedrooms ~NOW~ $200.00 Off, Call Today",-93.106513,5,$880,/ 1br - 700ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/1-bedrooms-nowoff-call-today/6349802610.html
146,2835 Rice Street,1BR / 1Ba,2017-10-17T11:19:42-0500,45.025847,~1 Bedrooms Available now! Wood Burning Fire Place,-93.106126,10,$950,/ 1br - 700ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/1-bedrooms-available-now-wood/6349766570.html
147,N/A,2BR / 1Ba,2017-11-13T16:18:50-0600,44.848663,Updated 2 bedroom available 11.22!,-93.244777,7,$1260,/ 2br - 1025ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/updated-2-bedroom-available/6385745319.html
148,2835 Rice Street,1BR / 1Ba,2017-11-08T10:05:48-0600,45.026268,? Fully Renovated | 1 Bedroom ~NOW~ ?,-93.106406,5,$990,/ 1br - 700ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/fully-renovated-1-bedroom-now/6378674777.html
149,N/A,3BR / 2.5Ba,2017-11-06T13:16:32-0600,45.169028,"3BR Luxury TH w/ loft, Near lake, Patio, in The Lakes!",-93.182430,22,$1750,/ 3br - 1532ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/3br-luxury-th-loft-near-lake/6376235848.html
150,N/A,1BR / 1Ba,2017-11-08T10:17:02-0600,45.013900,We have Everything but YOU! 1 bedroom plus Den** Kitchen Rehab,-93.157100,22,$1075,/ 1br - 900ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/we-have-everything-but-you-1/6378692594.html
151,N/A,1BR / 1Ba,2017-11-08T11:30:37-0600,45.013900,**One Bedroom**  Call Today** Dog Friendly,-93.157100,22,$950,/ 1br - 700ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/one-bedroom-call-today-dog/6378813501.html
152,N/A,4BR / 2Ba,2017-11-03T11:52:32-0500,44.710700,4 Bedroom Home + Office in Prior Lake,-93.410100,22,$1890,/ 4br - 1800ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/4-bedroom-home-office-in/6372212002.html
153,4301 Park Glen Rd,2BR / 2Ba,2017-11-13T16:18:02-0600,44.943957,TWO-BEDROOM APARTMENT WITH  PLENTY OF CLOSETS AND AN UPDATED KITCHEN,-93.334372,5,$1406,/ 2br - 1053ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/two-bedroom-apartment-with/6385744217.html
154,N/A,3BR / 2Ba,2017-11-02T09:42:24-0500,44.867900,3 Bedroom Home with Lake Access,-93.535900,22,$2240,/ 3br - 1350ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/3-bedroom-home-with-lake/6370653606.html
155,7161 France Avenue South,2BR / 2Ba,2017-11-13T16:17:51-0600,44.887940,Live a Luxery Lifestyle,-93.328901,10,$1985,/ 2br - 987ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/live-luxery-lifestyle/6385743964.html
156,N/A,2BR / 2Ba,2017-10-20T16:49:25-0500,44.983500,Updated 2 Bedroom Home in South Minneapolis,-93.268300,22,$2200,/ 2br - 1015ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/updated-2-bedroom-home-in/6354305223.html
157,3415 65th Avenue North,2BR / 1Ba,2017-11-02T12:31:15-0500,45.064500,"*$1,119/MONTH! HUGE GOURMET KITCHEN! BEAUTIFUL RENOVATIONS!*",-93.341300,22,$1119,/ 2br - 850ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/1119-month-huge-gourmet/6370922819.html
158,1825 Emerson Avenue N,5BR / 1Ba,2017-11-13T16:05:16-0600,45.005949,Beautiful 5 BR - Come see today!,-93.294312,20,$1750,/ 5br - ,https://minneapolis.craigslist.org/hnp/apa/d/beautiful-5-br-come-see-today/6385726154.html
159,Ivy Avenue at Rice Street,1BR / 1Ba,2017-11-13T16:08:13-0600,44.999500,One Bedroom For Rent - $675/month,-93.096900,22,$675,/ 1br - 650ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/one-bedroom-for-rent-675-month/6385730356.html
160,2009 East 121st Street,1BR / 1Ba,2017-11-13T16:17:07-0600,44.784734,"Off-Street Parking, Intercom Entrances, Dishwasher",-93.248125,5,$990,/ 1br - 750ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/off-street-parking-intercom/6385742974.html
161,N/A,3BR / 2Ba,2017-11-07T07:56:42-0600,44.903400,WE NEED SINGLE FAMILY HOMES/ TOWNHOMES FOR LEASE,-93.374000,22,$1800,/ 3br - ,https://minneapolis.craigslist.org/hnp/apa/d/we-need-single-family-homes/6377133651.html
162,13905 Chestnut DriveÂ ,2BR / 2Ba,2017-10-27T15:53:12-0500,44.851485,Move in by October 31st and get a $1000 gift card.,-93.450565,5,$1310,/ 2br - 979ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/move-in-by-october-31st-and/6363581514.html
163,3550 Fremont Ave S,3BR / 3Ba,2017-10-19T20:45:30-0500,44.938593,Charming 3 Bedroom Uptown Home * No Pets,-93.295838,10,$2850,/ 3br - 2568ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/charming-3-bedroom-uptown/6353201996.html
164,N/A,4BR / 2Ba,2017-11-05T20:10:31-0600,45.243228,ST. Michael/ Albertville 4BR 3BA home for rent,-93.635616,5,$1600,/ 4br - ,https://minneapolis.craigslist.org/csw/apa/d/st-michael-albertville-4br/6375388099.html
165,331 East 3rd Street,1BR / 1Ba,2017-11-13T16:14:08-0600,45.305617,***One Level One Bedroom One Bath in Monticello***,-93.798295,10,$995,/ 1br - 830ft2 - ,https://minneapolis.craigslist.org/csw/apa/d/one-level-one-bedroom-one/6385738766.html
166,965 Highway 36 West,1BR / 1Ba,2017-10-31T15:10:12-0500,45.010721,"Large 1 Bedroom with Patio, Heated Underground Parking",-93.140738,5,$895,/ 1br - 850ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/large-1-bedroom-with-patio/6368619654.html
167,965 Highway 36 West,1BR / 1Ba,2017-11-10T11:59:59-0600,45.010721,"Spacious 1 Bedroom Apartments, Underground Heated Parking",-93.140674,5,$925,/ 1br - 850ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/spacious-1-bedroom-apartments/6381537159.html
168,815 9th Ave SE,2BR / 1Ba,2017-11-13T16:13:41-0600,44.987323,?? Love Where You Live at Spectrum ??,-93.239485,10,$1675,/ 2br - 877ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/love-where-you-live-at/6385738125.html
169,815 9th Ave Se,2BR / 2Ba,2017-11-13T16:13:09-0600,44.987323,Gorgeous Brand New 2BR in Northeast!,-93.239485,10,$2395,/ 2br - 1163ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/gorgeous-brand-new-2br-in/6385737362.html
170,300 first st,1BR / 1Ba,2017-11-13T16:04:08-0600,44.436576,$550 Montgomery apartments for rents 1 br and 2 br,-93.581221,10,$550,/ 1br - ,https://minneapolis.craigslist.org/dak/apa/d/550-montgomery-apartments-for/6385724433.html
171,6426 City West Parkway ,1BR / 1Ba,2017-10-24T11:59:27-0500,44.887549,APPLY NOW GET 1/2 OFF YOUR FEBRUARY'S RENT!!,-93.417691,15,$1203,/ 1br - 744ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/apply-now-get-1-2-off-your/6359101615.html
172,5200 West 102nd St,2BR / 2Ba,2017-11-13T16:11:17-0600,44.818716,"1st Floor Two Bedroom, Southern Facing Pond View, Spacious Floorplan",-93.353775,10,$1450,/ 2br - 1060ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/1st-floor-two-bedroom/6385734760.html
173,N/A,1BR / 1Ba,2017-10-17T16:01:56-0500,44.987681,? Large 1 Bedroom Near U of M! February 1st ?,-93.235495,7,$945,/ 1br - 500ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/large-1-bedroom-near-of/6350211966.html
174,N/A,2BR / 1Ba,2017-10-17T16:11:38-0500,44.985101,?Bedroom Available in Spacious 2 Bedroom Near U of M!  January 2018,-93.228296,7,$650,/ 2br - 900ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/bedroom-available-in-spacious/6350225409.html
175,N/A,1BR / 1Ba,2017-10-17T16:29:57-0500,44.986353,? Large 1 Bedroom Near University of Minnesota! January ?,-93.235109,7,$945,/ 1br - 700ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/large-1-bedroom-near/6350250169.html
176,603 3rd Ave NW,1BR / 1Ba,2017-10-30T16:29:37-0500,45.468200,$100 Deposit Special If Approved! Call Today!,-93.226600,5,$1090,/ 1br - 700ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/100-deposit-special-if/6367405915.html
177,N/A,4BR / 2Ba,2017-10-23T11:30:20-0500,44.985101,? Great 4 Bedroom Near U of M! (University of Minnesota) January 2018,-93.228296,5,$2400,/ 4br - 1500ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/great-4-bedroom-near-of/6357614835.html
178,7450 Hwy 7,2BR / 2Ba,2017-11-13T16:09:39-0600,44.937822,2 Bd Spacious Apt! Pool & 24/7 Fitness Center & Rooftop Sky Deck! #363,-93.373896,5,$1754,/ 2br - 1110ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/2-bd-spacious-apt-pool-24-7/6385732411.html
179,401 8th Ave NE,3BR / 1Ba,2017-11-06T16:34:56-0600,45.488003,"Generous closet space, Garage Included, Dishwasher",-93.258281,5,$1355,/ 3br - 1283ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/generous-closet-space-garage/6376538783.html
180,S 1st St at Hennepin Ave,0BR / 1Ba,2017-11-06T20:10:44-0600,44.983500,Fully-Furnished Downtown Studio - Fantastic Location,-93.268300,22,$1175,/ 475ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/fully-furnished-downtown/6376783235.html
181,2410 University Avenue West,0BR / 1Ba,2017-11-13T16:07:49-0600,44.963715,"Modern, Sunny and Brand New!",-93.197926,5,$1195,/ 509ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/modern-sunny-and-brand-new/6385729787.html
182,12501 PORTLAND AVE S,1BR / 1Ba,2017-11-13T16:01:39-0600,44.754689,NEWLY RENOVATED APTS! APPLY TODAY AND GET FIRST FULL MONTHS RENT FREE!,-93.268131,20,$974,/ 1br - 786ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/newly-renovated-apts-apply/6385720958.html
183,730 Washington Ave. N.,1BR / 1Ba,2017-11-10T14:58:19-0600,44.987442,"Housekeeping services available, Real wood floors, HOT Specials! 1BR!",-93.276642,5,$1635,/ 1br - 731ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/housekeeping-services/6381822069.html
